customer_id,contract_type,monthly_charge,payment_method,start_date,end_date,subscription_type
CUST06152,Monthly,4662.26,UPI,2022-04-25,2026-06-26,Standard Plan
CUST06153,Quarterly,918.89,Credit Card,2021-08-06,2026-01-14,Standard Plan
CUST06154,Quarterly,2285.13,Credit Card,2024-01-06,,Basic Plan
CUST06155,Annual,3438.43,Net Banking,2024-04-09,,Basic Plan
CUST06156,Quarterly,428.83,Auto Pay,2022-04-29,,Basic Plan
CUST06157,Annual,4624.14,Auto Pay,2024-03-01,,Standard Plan
CUST06158,Monthly,4842.85,Net Banking,2025-03-19,2026-06-03,Standard Plan
CUST06159,Quarterly,2042.37,UPI,2023-01-23,,Standard Plan
CUST06160,Quarterly,2752.31,Net Banking,2024-03-14,,Standard Plan
CUST06161,Monthly,4468.27,Auto Pay,2021-01-13,,Premium Plan
CUST06162,Annual,989.83,UPI,2025-09-12,,Basic Plan
CUST06163,Annual,3639.04,Net Banking,2024-08-05,,Standard Plan
CUST06164,Monthly,4171.76,Credit Card,2023-08-28,,Standard Plan
CUST06165,Annual,4260.85,UPI,2024-07-01,,Standard Plan
CUST06166,Annual,1928.7,Debit Card,2023-10-27,,Standard Plan
CUST06167,Annual,1372.93,Credit Card,2023-01-01,,Standard Plan
CUST06168,Quarterly,3665.8,Auto Pay,2023-06-28,2026-06-21,Standard Plan
CUST06169,Monthly,3405.73,Auto Pay,2021-10-04,2026-05-14,Basic Plan
CUST06170,Annual,1101.85,Auto Pay,2024-04-29,,Basic Plan
CUST06171,Monthly,1579.87,UPI,2023-05-21,2026-07-28,Standard Plan
CUST06172,Annual,2184.34,Debit Card,2024-01-05,,Premium Plan
CUST06173,Quarterly,4973.31,Net Banking,2025-08-06,,Basic Plan
CUST06174,Annual,3601.75,Credit Card,2021-05-14,2026-05-23,Basic Plan
CUST06175,Monthly,595.98,Credit Card,2024-06-17,2026-04-09,Standard Plan
CUST06176,Monthly,1151.66,Auto Pay,2023-01-26,,Standard Plan
CUST06177,Annual,4162.25,Debit Card,2024-04-09,,Standard Plan
CUST06178,Monthly,2490.5,Auto Pay,2025-08-21,,Standard Plan
CUST06179,Monthly,4140.38,Credit Card,2023-06-02,2026-07-18,Basic Plan
CUST06180,Monthly,3388.1,Credit Card,2023-03-31,2026-05-09,Standard Plan
CUST06181,Quarterly,2767.19,Net Banking,2021-09-21,,Basic Plan
CUST06182,Monthly,3408.12,Debit Card,2024-08-05,,Basic Plan
CUST06183,Monthly,2630.08,Credit Card,2023-10-08,2026-05-17,Premium Plan
CUST06184,Monthly,2125.72,Debit Card,2025-12-11,2026-05-13,Premium Plan
CUST06185,Annual,3973.29,Net Banking,2022-09-17,,Premium Plan
CUST06186,Monthly,1154.52,Debit Card,2021-04-04,,Basic Plan
CUST06187,Monthly,654.48,UPI,2022-10-08,,Standard Plan
CUST06188,Quarterly,4552.19,UPI,2025-08-20,2026-08-17,Basic Plan
CUST06189,Monthly,3758.11,Net Banking,2024-07-05,,Basic Plan
CUST06190,Quarterly,3203.01,UPI,2024-09-29,,Premium Plan
CUST06191,Monthly,4089.6,Auto Pay,2022-03-17,2026-01-20,Premium Plan
CUST06192,Monthly,2597.51,UPI,2022-10-14,2026-05-16,Standard Plan
CUST06193,Monthly,3138.23,Net Banking,2022-08-28,,Standard Plan
CUST06194,Quarterly,1557.3,UPI,2023-10-23,,Standard Plan
CUST06195,Annual,4336.21,UPI,2021-01-15,,Standard Plan
CUST06196,Quarterly,3868.42,Net Banking,2023-05-03,,Basic Plan
CUST06197,Annual,3526.73,Credit Card,2022-10-10,,Premium Plan
CUST06198,Monthly,4083.0,Debit Card,2023-04-02,2026-02-18,Premium Plan
CUST06199,Monthly,2608.12,Credit Card,2021-10-14,2026-08-08,Standard Plan
CUST06200,Monthly,3506.64,Net Banking,2021-05-05,,Basic Plan
CUST06201,Quarterly,4246.19,Credit Card,2021-07-01,2026-02-17,Premium Plan
CUST06202,Monthly,785.8,Auto Pay,2025-03-03,,Premium Plan
CUST06203,Quarterly,3955.24,Auto Pay,2021-07-16,,Basic Plan
CUST06204,Monthly,4172.07,Auto Pay,2022-06-07,,Standard Plan
CUST06205,Annual,3935.78,Credit Card,2022-09-30,,Basic Plan
CUST06206,Monthly,509.31,Credit Card,2021-09-28,2026-02-07,Standard Plan
CUST06207,Annual,557.73,Debit Card,2025-05-11,,Standard Plan
CUST06208,Quarterly,879.61,Net Banking,2023-08-12,2026-04-04,Standard Plan
CUST06209,Monthly,2205.7,UPI,2025-07-25,2026-08-21,Standard Plan
CUST06210,Monthly,2839.21,Net Banking,2023-08-30,2026-01-26,Standard Plan
CUST06211,Monthly,1403.62,Auto Pay,2022-08-18,2026-05-03,Basic Plan
CUST06212,Monthly,3099.26,UPI,2022-05-25,,Basic Plan
CUST06213,Annual,4551.25,UPI,2022-12-23,,Premium Plan
CUST06214,Monthly,1177.64,Debit Card,2024-12-12,2026-02-07,Basic Plan
CUST06215,Monthly,4185.7,Net Banking,2021-03-01,2026-07-02,Basic Plan
CUST06216,Monthly,417.62,Net Banking,2024-01-11,,Premium Plan
CUST06217,Monthly,1401.9,UPI,2024-12-22,2026-03-29,Standard Plan
CUST06218,Quarterly,571.44,Net Banking,2023-05-04,2026-03-05,Standard Plan
CUST06219,Monthly,4399.62,Credit Card,2024-09-07,,Standard Plan
CUST06220,Quarterly,4783.29,Auto Pay,2024-06-16,,Basic Plan
CUST06221,Quarterly,3719.41,Debit Card,2023-10-12,,Basic Plan
CUST06222,Quarterly,4566.76,UPI,2025-05-19,,Premium Plan
CUST06223,Monthly,2490.7,Credit Card,2023-08-04,,Premium Plan
CUST06224,Monthly,3893.13,UPI,2023-12-28,,Premium Plan
CUST06225,Monthly,4464.5,Auto Pay,2025-11-11,2026-05-10,Standard Plan
CUST06226,Monthly,3130.09,Debit Card,2024-05-21,2026-05-22,Premium Plan
CUST06227,Monthly,2958.19,Debit Card,2022-04-25,,Standard Plan
CUST06228,Monthly,4265.51,Debit Card,2022-10-08,,Standard Plan
CUST06229,Annual,2302.09,Net Banking,2025-04-09,,Basic Plan
CUST06230,Quarterly,4777.23,Auto Pay,2024-12-28,,Standard Plan
CUST06231,Quarterly,1715.95,Credit Card,2021-12-19,,Premium Plan
CUST06232,Annual,540.91,Debit Card,2022-04-09,2026-06-30,Basic Plan
CUST06233,Annual,847.07,UPI,2023-02-04,,Standard Plan
CUST06234,Annual,3417.91,UPI,2025-05-29,,Premium Plan
CUST06235,Monthly,3203.15,Credit Card,2025-01-19,2026-05-23,Basic Plan
CUST06236,Quarterly,2777.52,Credit Card,2023-11-08,2026-01-14,Basic Plan
CUST06237,Monthly,4194.15,Auto Pay,2021-11-07,2026-02-14,Standard Plan
CUST06238,Annual,4036.14,Debit Card,2021-04-03,,Premium Plan
CUST06239,Monthly,4364.48,Auto Pay,2024-02-27,2026-07-25,Standard Plan
CUST06240,Quarterly,3647.2,Auto Pay,2025-01-06,2026-02-10,Premium Plan
CUST06241,Annual,4727.51,Debit Card,2024-11-21,,Basic Plan
CUST06242,Monthly,2810.38,Debit Card,2021-06-16,,Basic Plan
CUST06243,Annual,4837.94,Credit Card,2025-06-25,,Standard Plan
CUST06244,Annual,4937.71,Auto Pay,2022-09-11,,Premium Plan
CUST06245,Quarterly,3216.41,Debit Card,2022-08-12,,Premium Plan
CUST06246,Annual,1761.51,Debit Card,2025-03-24,,Basic Plan
CUST06247,Monthly,705.14,Net Banking,2023-08-04,,Basic Plan
CUST06248,Quarterly,1447.32,Auto Pay,2023-11-19,,Standard Plan
CUST06249,Quarterly,1319.37,UPI,2022-10-20,,Basic Plan
CUST06250,Quarterly,1805.8,UPI,2023-09-05,,Standard Plan
CUST06251,Annual,1599.25,Net Banking,2023-06-16,,Standard Plan
CUST06252,Monthly,1308.73,Auto Pay,2025-01-06,2026-02-26,Standard Plan
CUST06253,Monthly,4289.02,Credit Card,2021-09-22,,Basic Plan
CUST06254,Annual,2406.3,Net Banking,2025-07-16,,Premium Plan
CUST06255,Monthly,1375.4,Net Banking,2025-11-02,,Premium Plan
CUST06256,Monthly,2271.83,Debit Card,2023-03-02,,Basic Plan
CUST06257,Monthly,602.29,Auto Pay,2022-07-30,,Basic Plan
CUST06258,Annual,4712.87,Auto Pay,2021-09-01,2026-01-09,Premium Plan
CUST06259,Monthly,2465.06,UPI,2023-11-29,,Basic Plan
CUST06260,Annual,1896.51,Net Banking,2022-06-25,,Basic Plan
CUST06261,Quarterly,675.48,Debit Card,2024-08-08,2026-06-09,Standard Plan
CUST06262,Monthly,4871.1,Debit Card,2022-03-03,2026-03-11,Standard Plan
CUST06263,Monthly,2844.7,Net Banking,2025-03-07,,Standard Plan
CUST06264,Monthly,1316.75,Credit Card,2022-02-07,2026-08-20,Standard Plan
CUST06265,Monthly,2500.55,Credit Card,2021-08-13,,Premium Plan
CUST06266,Annual,1820.76,Auto Pay,2023-06-29,,Premium Plan
CUST06267,Monthly,3484.11,Auto Pay,2025-07-06,,Basic Plan
CUST06268,Monthly,1441.87,Auto Pay,2022-06-06,,Basic Plan
CUST06269,Annual,4126.05,Net Banking,2023-01-13,,Basic Plan
CUST06270,Monthly,4645.72,Credit Card,2021-02-10,,Basic Plan
CUST06271,Monthly,2876.04,Credit Card,2025-11-14,,Premium Plan
CUST06272,Annual,917.67,UPI,2022-12-24,,Premium Plan
CUST06273,Annual,1579.3,Auto Pay,2023-08-20,,Standard Plan
CUST06274,Annual,998.72,Net Banking,2022-07-25,,Basic Plan
CUST06275,Monthly,2070.98,Net Banking,2022-05-15,,Standard Plan
CUST06276,Monthly,1063.12,Credit Card,2021-09-13,,Standard Plan
CUST06277,Monthly,1711.99,Debit Card,2025-01-06,,Standard Plan
CUST06278,Monthly,1900.6,Debit Card,2021-10-09,2026-04-22,Basic Plan
CUST06279,Annual,3784.84,Credit Card,2024-05-20,,Standard Plan
CUST06280,Annual,2438.24,Auto Pay,2024-08-28,2026-03-28,Basic Plan
CUST06281,Quarterly,1352.58,Net Banking,2025-11-09,,Basic Plan
CUST06282,Annual,1361.32,Debit Card,2023-12-22,,Premium Plan
CUST06283,Monthly,1528.7,Credit Card,2024-12-14,,Premium Plan
CUST06284,Monthly,595.55,Debit Card,2025-05-10,,Standard Plan
CUST06285,Monthly,3244.66,Auto Pay,2021-05-28,2026-06-07,Basic Plan
CUST06286,Quarterly,2691.79,Net Banking,2025-09-16,,Standard Plan
CUST06287,Quarterly,2870.25,UPI,2022-07-27,,Basic Plan
CUST06288,Monthly,1844.41,Debit Card,2023-08-30,2026-05-25,Basic Plan
CUST06289,Quarterly,2996.83,Net Banking,2024-11-11,,Standard Plan
CUST06290,Monthly,2135.22,UPI,2024-05-22,,Basic Plan
CUST06291,Monthly,1737.4,Auto Pay,2024-04-11,2026-06-30,Standard Plan
CUST06292,Quarterly,4958.08,Debit Card,2024-08-05,2026-07-25,Standard Plan
CUST06293,Annual,2110.0,UPI,2023-01-09,,Premium Plan
CUST06294,Monthly,2585.97,Net Banking,2023-09-21,2026-03-15,Standard Plan
CUST06295,Monthly,851.15,Net Banking,2024-11-10,,Standard Plan
CUST06296,Annual,4216.71,Credit Card,2025-06-09,,Standard Plan
CUST06297,Monthly,3407.33,Net Banking,2023-04-14,,Basic Plan
CUST06298,Annual,4739.04,Debit Card,2023-05-15,,Premium Plan
CUST06299,Quarterly,3058.95,Auto Pay,2023-01-07,,Basic Plan
CUST06300,Quarterly,2445.2,Credit Card,2021-10-12,,Standard Plan
CUST06301,Quarterly,1899.02,Debit Card,2024-03-30,,Standard Plan
CUST06302,Monthly,478.53,UPI,2024-03-07,2026-08-30,Standard Plan
CUST06303,Monthly,323.79,Credit Card,2021-08-24,2026-02-21,Basic Plan
CUST06304,Monthly,1955.19,Auto Pay,2021-01-20,,Basic Plan
CUST06305,Quarterly,2001.6,Credit Card,2024-07-23,2026-03-21,Standard Plan
CUST06306,Annual,2917.08,Net Banking,2021-04-25,,Standard Plan
CUST06307,Quarterly,306.35,Credit Card,2023-07-19,,Basic Plan
CUST06308,Annual,1835.85,UPI,2021-12-02,,Basic Plan
CUST06309,Monthly,1229.52,UPI,2023-07-17,,Premium Plan
CUST06310,Annual,2709.59,UPI,2023-11-30,,Standard Plan
CUST06311,Monthly,468.69,Net Banking,2025-05-29,,Standard Plan
CUST06312,Quarterly,323.36,Auto Pay,2022-10-03,,Basic Plan
CUST06313,Monthly,2724.87,Credit Card,2021-07-09,,Premium Plan
CUST06314,Monthly,1587.68,UPI,2023-07-20,2026-03-07,Standard Plan
CUST06315,Monthly,4901.45,Debit Card,2025-05-05,2026-08-27,Standard Plan
CUST06316,Annual,505.12,Auto Pay,2025-10-26,,Premium Plan
CUST06317,Monthly,3451.5,Net Banking,2025-12-24,2026-08-26,Standard Plan
CUST06318,Monthly,4685.99,Debit Card,2023-04-28,2026-01-19,Basic Plan
CUST06319,Quarterly,3504.14,Credit Card,2024-11-29,,Standard Plan
CUST06320,Quarterly,3533.16,Net Banking,2023-05-18,2026-02-13,Standard Plan
CUST06321,Annual,2531.49,Credit Card,2023-10-30,2026-05-21,Basic Plan
CUST06322,Monthly,303.39,Debit Card,2023-12-04,2026-03-17,Basic Plan
CUST06323,Monthly,1216.34,Debit Card,2021-12-18,2026-03-06,Standard Plan
CUST06324,Monthly,1048.84,Net Banking,2025-09-24,,Basic Plan
CUST06325,Annual,623.54,Debit Card,2021-12-02,,Standard Plan
CUST06326,Monthly,4712.9,Auto Pay,2023-12-19,,Basic Plan
CUST06327,Monthly,1874.08,Credit Card,2021-04-06,,Standard Plan
CUST06328,Monthly,3934.65,UPI,2025-12-24,,Basic Plan
CUST06329,Quarterly,4054.12,UPI,2022-10-05,,Basic Plan
CUST06330,Monthly,3883.86,Auto Pay,2022-09-30,,Standard Plan
CUST06331,Quarterly,4089.27,Debit Card,2021-09-01,2026-08-17,Basic Plan
CUST06332,Annual,2527.29,Credit Card,2021-10-15,,Premium Plan
CUST06333,Annual,1766.36,UPI,2025-11-04,,Standard Plan
CUST06334,Annual,711.21,Net Banking,2022-02-10,,Standard Plan
CUST06335,Monthly,4288.49,Auto Pay,2025-09-13,,Standard Plan
CUST06336,Quarterly,1953.69,UPI,2021-08-07,,Standard Plan
CUST06337,Quarterly,692.55,Credit Card,2024-02-04,,Basic Plan
CUST06338,Monthly,4855.52,Debit Card,2022-09-11,,Basic Plan
CUST06339,Monthly,1394.56,Auto Pay,2025-10-26,,Basic Plan
CUST06340,Annual,2094.56,Auto Pay,2024-09-18,2026-01-29,Premium Plan
CUST06341,Quarterly,515.91,Debit Card,2021-12-29,,Basic Plan
CUST06342,Monthly,3982.95,Auto Pay,2024-11-23,2026-05-02,Premium Plan
CUST06343,Annual,3959.96,Debit Card,2025-02-23,,Basic Plan
CUST06344,Annual,3443.62,Credit Card,2022-07-28,2026-02-01,Basic Plan
CUST06345,Monthly,822.45,UPI,2022-08-10,2026-07-03,Premium Plan
CUST06346,Annual,899.27,UPI,2025-12-29,,Basic Plan
CUST06347,Annual,1869.84,Net Banking,2022-04-20,,Standard Plan
CUST06348,Monthly,4548.12,UPI,2025-07-01,2026-02-04,Standard Plan
CUST06349,Quarterly,2574.16,Credit Card,2023-12-18,,Standard Plan
CUST06350,Monthly,2903.91,Credit Card,2024-05-15,,Basic Plan
CUST06351,Monthly,1158.4,Debit Card,2025-08-10,2026-06-22,Standard Plan
CUST06352,Annual,3621.86,Credit Card,2021-12-28,,Standard Plan
CUST06353,Monthly,3347.6,Credit Card,2025-05-05,,Standard Plan
CUST06354,Annual,2597.33,Debit Card,2025-11-27,,Standard Plan
CUST06355,Monthly,1307.5,Credit Card,2023-12-09,,Basic Plan
CUST06356,Quarterly,4532.87,UPI,2025-03-26,,Standard Plan
CUST06357,Quarterly,1194.68,Net Banking,2024-01-17,,Basic Plan
CUST06358,Quarterly,4779.45,Auto Pay,2023-05-24,,Basic Plan
CUST06359,Annual,1372.05,UPI,2021-09-27,2026-07-28,Basic Plan
CUST06360,Annual,4776.1,Auto Pay,2025-06-11,,Standard Plan
CUST06361,Annual,4482.16,Debit Card,2021-04-14,,Standard Plan
CUST06362,Monthly,3087.63,Auto Pay,2024-02-10,2026-08-26,Basic Plan
CUST06363,Monthly,3848.97,Debit Card,2022-09-27,,Basic Plan
CUST06364,Annual,1718.39,Net Banking,2023-02-03,2026-08-05,Standard Plan
CUST06365,Monthly,4435.85,Debit Card,2025-06-02,,Standard Plan
CUST06366,Monthly,3476.52,UPI,2025-01-07,,Standard Plan
CUST06367,Quarterly,1585.77,UPI,2023-09-28,,Standard Plan
CUST06368,Monthly,2364.93,Debit Card,2025-04-24,,Standard Plan
CUST06369,Monthly,3811.19,Net Banking,2022-06-17,2026-02-22,Basic Plan
CUST06370,Monthly,4745.54,Net Banking,2021-04-12,,Premium Plan
CUST06371,Annual,646.45,Net Banking,2021-02-14,2026-01-18,Basic Plan
CUST06372,Monthly,1142.07,Auto Pay,2022-10-11,,Standard Plan
CUST06373,Monthly,664.61,Credit Card,2021-08-24,,Basic Plan
CUST06374,Quarterly,3433.8,Debit Card,2022-08-13,2026-06-10,Standard Plan
CUST06375,Monthly,1842.61,UPI,2024-11-18,,Premium Plan
CUST06376,Monthly,934.27,Debit Card,2024-03-15,2026-07-11,Premium Plan
CUST06377,Annual,3783.21,Auto Pay,2021-02-21,,Standard Plan
CUST06378,Annual,4611.19,Debit Card,2021-05-15,,Premium Plan
CUST06379,Monthly,1117.49,Credit Card,2023-03-24,2026-07-31,Basic Plan
CUST06380,Quarterly,1036.18,Debit Card,2025-04-27,2026-07-31,Standard Plan
CUST06381,Annual,1198.47,Net Banking,2022-06-04,2026-01-27,Standard Plan
CUST06382,Monthly,1839.96,Credit Card,2023-10-23,,Premium Plan
CUST06383,Monthly,2969.0,Auto Pay,2021-02-20,2026-01-21,Premium Plan
CUST06384,Quarterly,1701.56,UPI,2023-01-12,,Basic Plan
CUST06385,Monthly,1300.82,Credit Card,2024-07-29,,Basic Plan
CUST06386,Monthly,591.43,Credit Card,2022-02-07,2026-03-07,Basic Plan
CUST06387,Monthly,1156.45,Auto Pay,2023-02-07,,Standard Plan
CUST06388,Monthly,644.0,Credit Card,2025-06-01,,Basic Plan
CUST06389,Monthly,1370.75,Debit Card,2025-10-26,,Premium Plan
CUST06390,Annual,761.55,Credit Card,2022-07-21,,Standard Plan
CUST06391,Annual,1119.79,Debit Card,2021-11-30,,Basic Plan
CUST06392,Monthly,1016.04,Debit Card,2025-02-05,2026-07-12,Basic Plan
CUST06393,Monthly,2903.55,Debit Card,2022-08-31,,Standard Plan
CUST06394,Monthly,2842.08,UPI,2024-11-18,,Basic Plan
CUST06395,Annual,2582.1,Debit Card,2022-09-05,,Premium Plan
CUST06396,Annual,4437.56,Credit Card,2024-04-07,,Basic Plan
CUST06397,Monthly,4171.7,Net Banking,2021-08-15,2026-07-05,Standard Plan
CUST06398,Quarterly,4629.55,Debit Card,2023-09-22,,Basic Plan
CUST06399,Annual,2625.76,Net Banking,2023-02-27,,Standard Plan
CUST06400,Annual,4216.57,Auto Pay,2022-03-26,,Standard Plan
CUST06401,Monthly,3486.5,UPI,2022-02-07,,Basic Plan
CUST06402,Quarterly,3286.84,Debit Card,2023-01-23,2026-08-02,Premium Plan
CUST06403,Annual,3653.17,Auto Pay,2024-02-05,,Premium Plan
CUST06404,Quarterly,2925.72,UPI,2023-04-25,2026-06-03,Standard Plan
CUST06405,Monthly,4025.47,Auto Pay,2024-02-21,,Basic Plan
CUST06406,Annual,2854.54,UPI,2022-09-25,,Basic Plan
CUST06407,Annual,888.72,Credit Card,2021-04-12,,Basic Plan
CUST06408,Monthly,1620.84,Net Banking,2023-01-19,2026-03-09,Basic Plan
CUST06409,Monthly,4702.62,UPI,2021-04-24,,Standard Plan
CUST06410,Quarterly,3429.44,Debit Card,2024-05-14,,Standard Plan
CUST06411,Annual,563.64,Net Banking,2025-11-25,,Basic Plan
CUST06412,Monthly,3063.94,Net Banking,2022-01-22,,Basic Plan
CUST06413,Monthly,2587.13,UPI,2023-12-13,,Basic Plan
CUST06414,Monthly,1072.41,Auto Pay,2024-09-30,,Basic Plan
CUST06415,Annual,4621.77,Debit Card,2024-06-10,,Standard Plan
CUST06416,Monthly,1956.36,UPI,2023-09-26,,Standard Plan
CUST06417,Monthly,3296.78,Credit Card,2023-04-05,,Standard Plan
CUST06418,Monthly,1172.92,Credit Card,2023-11-26,2026-07-16,Standard Plan
CUST06419,Monthly,4692.53,Debit Card,2024-09-11,2026-03-01,Basic Plan
CUST06420,Monthly,3704.41,Auto Pay,2022-10-14,,Basic Plan
CUST06421,Annual,3219.92,Auto Pay,2024-02-20,,Standard Plan
CUST06422,Monthly,2198.32,Debit Card,2025-10-16,,Standard Plan
CUST06423,Annual,2155.12,Debit Card,2024-08-16,,Standard Plan
CUST06424,Monthly,873.52,Debit Card,2025-01-02,2026-08-13,Premium Plan
CUST06425,Quarterly,3659.12,Debit Card,2022-03-24,,Basic Plan
CUST06426,Monthly,1584.39,Credit Card,2025-06-16,,Basic Plan
CUST06427,Monthly,1428.7,UPI,2023-05-15,,Premium Plan
CUST06428,Monthly,1258.48,UPI,2021-09-14,2026-05-26,Premium Plan
CUST06429,Quarterly,301.5,Auto Pay,2025-09-19,2026-03-29,Basic Plan
CUST06430,Quarterly,3672.08,Auto Pay,2023-06-27,,Premium Plan
CUST06431,Monthly,886.3,Auto Pay,2022-02-03,,Standard Plan
CUST06432,Monthly,3203.85,Net Banking,2023-05-05,,Standard Plan
CUST06433,Monthly,3853.8,Credit Card,2023-06-10,2026-07-22,Basic Plan
CUST06434,Monthly,1556.38,Net Banking,2023-10-27,2026-07-13,Standard Plan
CUST06435,Monthly,814.23,Credit Card,2023-05-06,2026-01-08,Basic Plan
CUST06436,Annual,847.28,Net Banking,2022-12-18,,Basic Plan
CUST06437,Annual,3891.11,UPI,2021-10-02,,Standard Plan
CUST06438,Monthly,4386.83,Net Banking,2021-06-30,2026-06-13,Basic Plan
CUST06439,Annual,3375.94,UPI,2024-03-29,,Basic Plan
CUST06440,Monthly,1197.73,UPI,2021-06-25,,Premium Plan
CUST06441,Monthly,453.31,Debit Card,2021-01-02,,Standard Plan
CUST06442,Monthly,3861.47,Credit Card,2024-05-21,,Basic Plan
CUST06443,Quarterly,1014.45,Debit Card,2023-06-22,,Standard Plan
CUST06444,Annual,1412.02,Auto Pay,2022-05-20,,Standard Plan
CUST06445,Monthly,4727.78,Auto Pay,2022-11-03,,Basic Plan
CUST06446,Monthly,450.12,Debit Card,2022-01-29,,Basic Plan
CUST06447,Monthly,2495.87,Credit Card,2023-01-30,2026-07-05,Basic Plan
CUST06448,Quarterly,2151.42,Net Banking,2021-11-25,,Premium Plan
CUST06449,Quarterly,755.21,Auto Pay,2021-06-23,,Basic Plan
CUST06450,Quarterly,4135.92,Net Banking,2023-01-04,,Premium Plan
CUST06451,Monthly,3138.2,UPI,2025-05-21,2026-04-12,Basic Plan
CUST06452,Monthly,2909.42,Net Banking,2023-12-20,2026-03-02,Basic Plan
CUST06453,Monthly,4813.56,Debit Card,2024-09-17,2026-03-22,Basic Plan
CUST06454,Monthly,962.86,Net Banking,2022-01-22,2026-06-03,Standard Plan
CUST06455,Monthly,1865.6,Net Banking,2024-04-07,,Standard Plan
CUST06456,Annual,2470.09,Auto Pay,2022-08-17,2026-07-22,Premium Plan
CUST06457,Monthly,3146.17,Auto Pay,2024-01-24,,Standard Plan
CUST06458,Quarterly,3772.61,UPI,2022-02-03,,Basic Plan
CUST06459,Monthly,1503.08,Net Banking,2022-12-20,,Basic Plan
CUST06460,Annual,517.8,Auto Pay,2023-08-11,,Standard Plan
CUST06461,Monthly,564.54,Auto Pay,2023-03-26,,Basic Plan
CUST06462,Monthly,3261.23,Credit Card,2023-07-20,,Basic Plan
CUST06463,Monthly,2165.99,Net Banking,2025-09-05,2026-02-24,Standard Plan
CUST06464,Annual,1093.5,Credit Card,2024-09-27,,Basic Plan
CUST06465,Monthly,3291.36,UPI,2025-07-31,2026-02-01,Premium Plan
CUST06466,Quarterly,3366.15,Debit Card,2023-02-04,,Basic Plan
CUST06467,Annual,3884.15,Net Banking,2025-10-30,,Basic Plan
CUST06468,Monthly,2217.49,Debit Card,2021-10-28,,Standard Plan
CUST06469,Monthly,1274.73,Credit Card,2023-05-13,,Basic Plan
CUST06470,Monthly,2429.54,Net Banking,2023-11-04,,Premium Plan
CUST06471,Monthly,542.37,Auto Pay,2022-02-23,,Standard Plan
CUST06472,Annual,2059.74,UPI,2022-01-19,,Basic Plan
CUST06473,Annual,1400.09,Auto Pay,2022-08-07,2026-03-15,Standard Plan
CUST06474,Monthly,3198.83,Debit Card,2021-02-24,2026-05-30,Standard Plan
CUST06475,Quarterly,3281.27,UPI,2021-11-04,,Standard Plan
CUST06476,Quarterly,2344.22,UPI,2023-01-04,2026-03-08,Basic Plan
CUST06477,Monthly,1064.16,Auto Pay,2024-12-23,,Standard Plan
CUST06478,Monthly,4165.39,Credit Card,2025-03-28,2026-05-09,Standard Plan
CUST06479,Annual,2402.31,UPI,2021-05-28,,Basic Plan
CUST06480,Monthly,2240.43,Auto Pay,2024-09-21,,Basic Plan
CUST06481,Annual,1431.76,Debit Card,2022-01-25,,Premium Plan
CUST06482,Quarterly,1173.01,Auto Pay,2021-11-04,,Basic Plan
CUST06483,Monthly,738.22,Debit Card,2023-04-21,,Standard Plan
CUST06484,Quarterly,1525.57,Net Banking,2022-08-04,,Standard Plan
CUST06485,Monthly,2033.97,Debit Card,2025-12-08,,Standard Plan
CUST06486,Annual,702.62,Net Banking,2023-03-02,,Basic Plan
CUST06487,Quarterly,3918.51,Credit Card,2021-08-04,,Basic Plan
CUST06488,Monthly,3089.68,UPI,2024-06-03,2026-03-06,Basic Plan
CUST06489,Annual,2291.12,Net Banking,2025-03-06,,Basic Plan
CUST06490,Monthly,2828.15,Net Banking,2021-10-05,2026-02-15,Basic Plan
CUST06491,Monthly,4728.64,UPI,2023-02-16,,Basic Plan
CUST06492,Annual,3595.04,Auto Pay,2025-10-19,2026-03-14,Basic Plan
CUST06493,Annual,3139.32,Credit Card,2023-09-15,,Premium Plan
CUST06494,Annual,3859.09,Credit Card,2023-01-17,,Premium Plan
CUST06495,Monthly,392.81,Credit Card,2024-01-13,2026-08-15,Basic Plan
CUST06496,Annual,2788.33,UPI,2022-03-27,,Basic Plan
CUST06497,Monthly,1192.52,Debit Card,2025-01-10,,Basic Plan
CUST06498,Quarterly,3009.51,Auto Pay,2021-07-24,,Premium Plan
CUST06499,Quarterly,3766.07,Debit Card,2021-10-20,2026-03-02,Premium Plan
CUST06500,Annual,2195.14,Auto Pay,2025-07-19,,Standard Plan
CUST06501,Monthly,1265.14,Credit Card,2023-04-13,2026-06-15,Basic Plan
CUST06502,Monthly,557.15,UPI,2021-02-04,,Premium Plan
